model,failure_time,failure,app,r_5,n_5,r_183,n_183,r_184,n_184,r_187,n_187,r_195,n_195,r_197,n_197,r_199,n_199,r_program,n_program,r_erase,n_erase,n_blocks,n_wearout,r_241,n_241,r_242,n_242,r_9,n_9,r_12,n_12,r_174,n_174,n_175,disk_id,node_id,rack_id,machine_room_id,diff,burst_glob_id
C1,2019-12-03 10:23:57,1,none,31.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,100.0,76.0,,,,,22645.0,100.0,16.0,100.0,12.0,100.0,,157335,187614,28062,259,-1.0,13210
C1,2019-12-03 10:24:32,1,none,17.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,76.0,,,,,22645.0,100.0,16.0,100.0,12.0,100.0,,157326,187614,28062,259,35.0,13210
C1,2019-12-03 10:25:01,1,none,34.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,100.0,74.0,,,,,22646.0,100.0,16.0,100.0,12.0,100.0,,157334,187614,28062,259,29.000000000000004,13210
C1,2019-12-03 10:25:06,1,none,128.0,99.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,100.0,74.0,,,,,22645.0,100.0,16.0,100.0,12.0,100.0,,157333,187614,28062,259,5.0,13210
C1,2019-12-03 10:25:08,1,none,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,100.0,75.0,,,,,22645.0,100.0,16.0,100.0,12.0,100.0,,157336,187614,28062,259,2.0,13210
C1,2019-12-03 10:26:08,1,none,9.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,75.0,,,,,22645.0,100.0,16.0,100.0,12.0,100.0,,157328,187614,28062,259,60.00000000000001,13210
C1,2019-12-03 10:26:53,1,none,7.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,76.0,,,,,22645.0,100.0,16.0,100.0,12.0,100.0,,157330,187614,28062,259,45.0,13210
C1,2019-12-03 10:27:26,1,none,13.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,75.0,,,,,22645.0,100.0,16.0,100.0,12.0,100.0,,157329,187614,28062,259,33.0,13210
B3,2018-05-24 21:22:05,1,WSM,8.0,99.0,8.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,70495589158.0,99.0,80972964624.0,99.0,9770.0,98.0,17.0,99.0,,,,34981,187706,1822,261,-1.0,13213
B3,2018-05-24 21:24:43,1,WSM,4.0,99.0,4.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,69882598950.0,99.0,72819677339.0,99.0,9770.0,98.0,17.0,99.0,,,,34972,187706,1822,261,158.0,13213
B3,2018-05-24 21:24:47,1,WSM,32.0,99.0,32.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,70149979390.0,99.0,74852811992.0,99.0,9770.0,98.0,17.0,99.0,,,,34985,187706,1822,261,4.0,13213
B3,2018-05-24 21:24:52,1,WSM,2.0,99.0,2.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,70315655153.0,99.0,89905607683.0,99.0,9770.0,98.0,17.0,99.0,,,,34973,187706,1822,261,5.0,13213
B3,2018-05-24 21:24:53,1,WSM,4.0,99.0,4.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,69664958009.0,99.0,82582588097.0,99.0,9770.0,98.0,17.0,99.0,,,,34979,187706,1822,261,1.0,13213
B3,2018-05-24 21:24:55,1,WSM,10.0,99.0,10.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,70202532595.0,99.0,100815711912.0,99.0,9770.0,98.0,17.0,99.0,,,,34975,187706,1822,261,2.0,13213
A1,2019-06-29 23:36:19,1,none,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,1182.0,100.0,0.0,100.0,0.0,100.0,100.0,92.0,2922834.0,100.0,3065002.0,100.0,32188.0,100.0,22.0,100.0,20.0,100.0,100.0,222757,188490,1147,150,-1.0,13264
A1,2019-06-29 23:39:39,1,none,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,1091.0,100.0,0.0,100.0,0.0,100.0,100.0,93.0,2655342.0,100.0,2302312.0,100.0,32184.0,100.0,22.0,100.0,20.0,100.0,100.0,222759,188490,1147,150,200.0,13264
A1,2019-06-22 01:54:43,1,RM,0.0,94.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,97.0,856103.0,100.0,1009850.0,100.0,49068.0,100.0,18.0,100.0,16.0,100.0,100.0,223057,188712,23257,448,3740220.0000000005,13279
A1,2019-06-22 01:54:43,1,RM,0.0,97.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,97.0,855484.0,100.0,1009555.0,100.0,49068.0,100.0,18.0,100.0,16.0,100.0,100.0,223062,188712,23257,448,0.0,13279
A1,2019-06-22 01:54:43,1,RM,0.0,98.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,97.0,856723.0,100.0,1010452.0,100.0,49069.0,100.0,18.0,100.0,16.0,100.0,100.0,223055,188712,23257,448,0.0,13279
A1,2019-06-22 01:54:43,1,RM,0.0,97.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,97.0,858103.0,100.0,1011821.0,100.0,49068.0,100.0,18.0,100.0,16.0,100.0,100.0,223063,188712,23257,448,0.0,13279
C1,2019-05-30 10:48:47,1,WSM,64.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,15974.0,100.0,34.0,100.0,28.0,100.0,,158442,189124,25079,176,-1.0,13309
C1,2019-05-30 10:49:56,1,WSM,12.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,15974.0,100.0,34.0,100.0,28.0,100.0,,158441,189124,25079,176,69.0,13309
C1,2019-05-30 10:50:10,1,WSM,18.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,15974.0,100.0,34.0,100.0,28.0,100.0,,158433,189124,25079,176,14.0,13309
C1,2018-04-30 03:31:05,1,none,67.0,100.0,0.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,9704.0,100.0,23.0,100.0,18.0,100.0,,158447,189133,27479,327,-1.0,13310
C1,2018-04-30 03:31:06,1,none,50.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,9704.0,100.0,23.0,100.0,18.0,100.0,,158449,189133,27479,327,1.0,13310
C1,2018-04-30 03:31:07,1,none,15.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,9704.0,100.0,23.0,100.0,18.0,100.0,,158454,189133,27479,327,1.0,13310
C1,2018-04-30 03:31:08,1,none,17.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,9704.0,100.0,23.0,100.0,18.0,100.0,,158450,189133,27479,327,1.0,13310
C1,2018-04-30 03:31:09,1,none,44.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,9704.0,100.0,23.0,100.0,18.0,100.0,,158448,189133,27479,327,1.0,13310
C1,2018-04-30 03:31:10,1,none,20.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,9704.0,100.0,23.0,100.0,18.0,100.0,,158456,189133,27479,327,1.0,13310
C1,2018-04-30 03:31:11,1,none,46.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,9704.0,100.0,23.0,100.0,18.0,100.0,,158453,189133,27479,327,1.0,13310
C1,2019-12-03 10:24:19,1,none,91.0,100.0,0.0,100.0,0.0,100.0,9.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,100.0,97.0,,,,,22640.0,100.0,16.0,100.0,12.0,100.0,,158725,189538,28062,259,22489763.0,13331
C1,2019-12-03 10:24:30,1,none,8.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,97.0,,,,,22640.0,100.0,16.0,100.0,12.0,100.0,,158724,189538,28062,259,11.0,13331
C1,2019-12-03 10:24:45,1,none,21.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,97.0,,,,,22640.0,100.0,16.0,100.0,12.0,100.0,,158719,189538,28062,259,15.000000000000002,13331
C1,2019-12-03 10:25:40,1,none,26.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,98.0,,,,,22640.0,100.0,16.0,100.0,12.0,100.0,,158730,189538,28062,259,55.0,13331
C1,2019-12-03 10:26:42,1,none,37.0,100.0,0.0,100.0,0.0,100.0,42.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,98.0,,,,,22640.0,100.0,16.0,100.0,12.0,100.0,,158720,189538,28062,259,62.00000000000001,13331
C1,2019-12-03 10:27:09,1,none,6601.0,44.0,0.0,100.0,0.0,100.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,51.0,94.0,,,,,22640.0,100.0,16.0,100.0,12.0,100.0,,158728,189538,28062,259,27.0,13331
C1,2019-12-03 10:27:20,1,none,9.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,100.0,97.0,,,,,22640.0,100.0,16.0,100.0,12.0,100.0,,158727,189538,28062,259,11.0,13331
C1,2019-12-03 10:27:40,1,none,75.0,100.0,0.0,100.0,0.0,100.0,15.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,97.0,,,,,22640.0,100.0,16.0,100.0,13.0,100.0,,158722,189538,28062,259,20.0,13331
C1,2018-08-31 10:03:52,1,SS,2282.0,82.0,0.0,100.0,0.0,100.0,1201.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,1.0,100.0,0.0,100.0,83.0,100.0,,,,,12451.0,100.0,22.0,100.0,17.0,100.0,,159161,190044,24308,327,-1.0,13351
C1,2018-08-31 10:08:33,1,SS,2448.0,81.0,0.0,100.0,0.0,100.0,18124.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,82.0,100.0,,,,,12452.0,100.0,22.0,100.0,17.0,100.0,,159169,190044,24308,327,281.0,13351
C1,2018-08-31 10:13:53,1,SS,36.0,100.0,0.0,100.0,0.0,100.0,1162.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,12452.0,100.0,22.0,100.0,17.0,100.0,,159165,190044,24308,327,320.0,13351
B1,2018-12-07 09:30:30,1,WPS,69.0,99.0,69.0,99.0,0.0,100.0,118.0,99.0,118.0,199.0,,,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,91736177369.0,99.0,,,23389.0,95.0,114694.0,1.0,,,,79702,190048,1835,484,-1.0,13352
B1,2018-12-07 09:30:47,1,WPS,140.0,98.0,140.0,98.0,0.0,100.0,276.0,99.0,276.0,199.0,,,0.0,100.0,0.0,100.0,0.0,100.0,98.0,99.0,91737346579.0,99.0,,,23389.0,95.0,114693.0,1.0,,,,79701,190048,1835,484,17.0,13352
B1,2018-12-07 09:38:14,1,WPS,84.0,99.0,84.0,99.0,0.0,100.0,79.0,99.0,79.0,199.0,,,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,90202923144.0,99.0,,,23390.0,95.0,114694.0,1.0,,,,79703,190048,1835,484,447.0,13352
C1,2018-11-22 09:57:13,1,none,147.0,99.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,100.0,,,,,11297.0,100.0,15.0,100.0,11.0,100.0,,159251,190168,8137,518,7184648.0,13362
C1,2018-11-22 10:08:38,1,none,60.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,11297.0,100.0,15.0,100.0,11.0,100.0,,159252,190168,8137,518,685.0,13362
A3,2018-08-11 03:20:10,1,RM,2.0,95.0,,,0.0,100.0,0.0,100.0,1701081940.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,130.0,1.0,,,,,42080.0,100.0,36.0,100.0,33.0,100.0,100.0,34624,190673,20299,455,-1.0,13391
A3,2018-08-11 03:20:16,1,RM,2.0,95.0,,,0.0,100.0,0.0,100.0,1102887911.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,130.0,1.0,,,,,42077.0,100.0,36.0,100.0,33.0,100.0,100.0,34619,190673,20299,455,6.0,13391
A3,2018-08-11 03:20:32,1,RM,0.0,97.0,,,,,,,,,,,,,,,,,130.0,1.0,,,,,13146.0,100.0,,,,,100.0,34621,190673,20299,455,16.0,13391
A3,2018-08-11 03:20:38,1,RM,0.0,97.0,,,,,,,,,,,,,,,,,130.0,1.0,,,,,13194.0,100.0,,,,,100.0,34622,190673,20299,455,6.0,13391
A3,2018-08-11 03:20:43,1,RM,0.0,97.0,,,,,,,,,,,,,,,,,130.0,1.0,,,,,12957.0,100.0,,,,,100.0,34628,190673,20299,455,5.0,13391
A3,2019-01-17 03:23:59,1,RM,1.0,94.0,,,0.0,100.0,0.0,100.0,14809073.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,46050.0,100.0,36.0,100.0,33.0,100.0,100.0,34750,191478,15072,669,-1.0,13436
A3,2019-01-17 03:23:59,1,RM,0.0,96.0,,,,,,,,,,,,,,,,,130.0,1.0,,,,,18130.0,100.0,,,,,100.0,34755,191478,15072,669,0.0,13436
A3,2019-01-17 03:23:59,1,RM,0.0,97.0,,,,,,,,,,,,,,,,,130.0,97.0,,,,,11465.0,100.0,,,,,100.0,34748,191478,15072,669,0.0,13436
A3,2018-08-11 03:27:42,1,RM,0.0,92.0,,,0.0,100.0,0.0,100.0,599974345.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,42800.0,100.0,31.0,100.0,28.0,100.0,100.0,34772,191534,15072,669,86419.0,13438
A3,2018-08-11 03:27:59,1,RM,0.0,94.0,,,0.0,100.0,0.0,100.0,25794807.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,42799.0,100.0,31.0,100.0,28.0,100.0,100.0,34778,191534,15072,669,17.0,13438
C1,2019-06-15 09:14:55,1,NAS,14.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,12620.0,100.0,22.0,100.0,21.0,100.0,,160660,191847,1772,149,-1.0,13461
C1,2019-06-15 09:15:43,1,NAS,10.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,12620.0,100.0,22.0,100.0,21.0,100.0,,160662,191847,1772,149,48.0,13461
C1,2019-05-27 15:10:13,1,none,61.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,15684.0,100.0,14.0,100.0,12.0,100.0,,160795,191953,17095,457,-1.0,13469
C1,2019-05-27 15:13:01,1,none,33.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,15684.0,100.0,14.0,100.0,12.0,100.0,,160787,191953,17095,457,168.0,13469
C1,2019-05-27 15:13:10,1,none,5.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,15684.0,100.0,14.0,100.0,12.0,100.0,,160796,191953,17095,457,9.0,13469
A3,2019-05-19 03:25:16,1,SS,0.0,97.0,,,0.0,100.0,0.0,100.0,1237359688.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,40178.0,100.0,28.0,100.0,26.0,100.0,100.0,34863,192423,27911,145,604861.0,13502
A3,2019-05-19 03:25:16,1,SS,0.0,98.0,,,0.0,100.0,0.0,100.0,1780149009.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,2.0,,,,,40178.0,100.0,28.0,100.0,26.0,100.0,100.0,34871,192423,27911,145,0.0,13502
B3,2018-05-24 21:25:32,1,WSM,2.0,99.0,2.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,80018972418.0,99.0,56743083487.0,99.0,9791.0,98.0,17.0,99.0,,,,35762,192443,13694,261,-1.0,13504
B3,2018-05-24 21:25:34,1,WSM,10.0,99.0,10.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,79317838725.0,99.0,59959063342.0,99.0,9791.0,98.0,17.0,99.0,,,,35760,192443,13694,261,2.0,13504
B3,2018-05-24 21:25:35,1,WSM,8.0,99.0,8.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,92837463796.0,99.0,58964176268.0,99.0,9791.0,98.0,17.0,99.0,,,,35766,192443,13694,261,1.0,13504
B3,2018-05-24 21:25:37,1,WSM,2.0,99.0,2.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,80368851783.0,99.0,57149631813.0,99.0,9791.0,98.0,17.0,99.0,,,,35763,192443,13694,261,2.0,13504
C1,2018-11-22 10:04:52,1,DAE,42.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,7337.0,100.0,28.0,100.0,23.0,100.0,,161246,192569,10681,475,19294046.0,13522
C1,2018-11-22 10:17:35,1,DAE,22.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,7337.0,100.0,28.0,100.0,23.0,100.0,,161247,192569,10681,475,763.0,13522
A3,2018-08-12 03:07:07,1,RM,1.0,97.0,,,0.0,100.0,0.0,100.0,855347087.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,39230.0,100.0,44.0,100.0,42.0,100.0,100.0,35080,193543,25766,323,10800284.0,13584
A3,2018-08-12 03:07:13,1,RM,0.0,97.0,,,0.0,100.0,0.0,100.0,954821976.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,39230.0,100.0,44.0,100.0,42.0,100.0,100.0,35074,193543,25766,323,6.0,13584
A3,2018-08-12 03:07:18,1,RM,0.0,97.0,,,0.0,100.0,0.0,100.0,1120691943.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,39231.0,100.0,44.0,100.0,42.0,100.0,100.0,35075,193543,25766,323,5.0,13584
A3,2018-08-12 03:07:24,1,RM,0.0,96.0,,,0.0,100.0,0.0,100.0,1168613381.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,39231.0,100.0,44.0,100.0,42.0,100.0,100.0,35083,193543,25766,323,6.0,13584
B3,2018-05-24 21:29:40,1,WSM,2.0,99.0,2.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,67347093733.0,99.0,67910554533.0,99.0,9784.0,98.0,21.0,99.0,,,,36020,193839,20661,261,-1.0,13606
B3,2018-05-24 21:29:42,1,WSM,4.0,99.0,4.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,82130041034.0,99.0,78047147413.0,99.0,9784.0,98.0,21.0,99.0,,,,36030,193839,20661,261,2.0,13606
B3,2018-05-24 21:29:46,1,WSM,2.0,99.0,2.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,67578388650.0,99.0,68855133629.0,99.0,9784.0,98.0,21.0,99.0,,,,36026,193839,20661,261,4.0,13606
B3,2018-12-09 09:17:54,1,DB,2.0,99.0,2.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,97.0,502993256759.0,99.0,1340005807111.0,99.0,13804.0,97.0,6.0,99.0,,,,36038,193869,26717,547,86647.0,13614
B3,2018-12-09 09:19:33,1,DB,2.0,99.0,2.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,97.0,503204722207.0,99.0,1340142274560.0,99.0,13804.0,97.0,6.0,99.0,,,,36034,193869,26717,547,99.0,13614
A3,2018-08-11 03:01:42,1,none,0.0,96.0,,,0.0,100.0,0.0,100.0,35161565.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,41068.0,100.0,40.0,100.0,37.0,100.0,100.0,35328,194770,2216,176,11748861.0,13667
A3,2018-08-11 03:01:45,1,none,2.0,96.0,,,0.0,100.0,0.0,100.0,3758280309.0,100.0,0.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,130.0,1.0,,,,,41070.0,100.0,40.0,100.0,37.0,100.0,100.0,35326,194770,2216,176,3.0,13667
A3,2018-08-11 03:01:50,1,none,2.0,97.0,,,0.0,100.0,0.0,100.0,2518944364.0,100.0,0.0,100.0,4.0,100.0,2.0,100.0,0.0,100.0,130.0,1.0,,,,,41068.0,100.0,41.0,100.0,38.0,100.0,100.0,35335,194770,2216,176,5.0,13667
A3,2018-08-11 03:01:53,1,none,1.0,97.0,,,0.0,100.0,0.0,100.0,2342158925.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,130.0,1.0,,,,,41067.0,100.0,40.0,100.0,37.0,100.0,100.0,35331,194770,2216,176,3.0,13667
B3,2019-02-01 17:52:42,1,WSM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,1.0,99.0,0.0,100.0,0.0,100.0,100.0,96.0,739641264659.0,99.0,563945780117.0,99.0,13887.0,97.0,22.0,99.0,,,,36234,194816,24850,195,-1.0,13673
B3,2019-02-01 17:52:43,1,WSM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,97.0,730151442038.0,99.0,566764365323.0,99.0,13887.0,97.0,22.0,99.0,,,,36231,194816,24850,195,1.0,13673
B3,2019-02-01 17:52:43,1,WSM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,96.0,768659563135.0,99.0,577394702123.0,99.0,13887.0,97.0,22.0,99.0,,,,36227,194816,24850,195,0.0,13673
B3,2019-02-01 17:52:43,1,WSM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,96.0,760347089574.0,99.0,586724892247.0,99.0,13887.0,97.0,22.0,99.0,,,,36223,194816,24850,195,0.0,13673
B3,2019-02-01 17:52:44,1,WSM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,92.0,2114476941112.0,99.0,661848100375.0,99.0,13887.0,97.0,22.0,99.0,,,,36225,194816,24850,195,1.0,13673
B3,2019-02-01 17:52:44,1,WSM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,96.0,784769992387.0,99.0,584168275762.0,99.0,13887.0,97.0,22.0,99.0,,,,36235,194816,24850,195,0.0,13673
B3,2019-02-01 17:52:44,1,WSM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,1.0,99.0,0.0,100.0,0.0,100.0,100.0,97.0,727376998360.0,99.0,536662260055.0,99.0,13887.0,97.0,22.0,99.0,,,,36228,194816,24850,195,0.0,13673
C1,2019-06-15 09:17:01,1,NAS,664.0,95.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,96.0,100.0,,,,,13107.0,100.0,19.0,100.0,18.0,100.0,,163045,194823,9973,471,42579830.0,13676
C1,2019-06-15 09:19:42,1,NAS,60.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,13107.0,100.0,19.0,100.0,18.0,100.0,,163039,194823,9973,471,161.0,13676
C1,2019-06-15 09:20:01,1,NAS,972.0,93.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,93.0,100.0,,,,,13108.0,100.0,19.0,100.0,18.0,100.0,,163040,194823,9973,471,19.0,13676
