config total_drives failed_disks affected_racks dl_prob
(10+2)(17+3) 57600 32 3 0.011306598830151948
(10+2)(17+3) 57600 32 4 0.0025438234551701244
(10+2)(17+3) 57600 32 5 0.0006022167483664687
(10+2)(17+3) 57600 32 6 0.00016183501686495294
(10+2)(17+3) 57600 32 7 4.839262494382712e-05
(10+2)(17+3) 57600 32 8 1.5662315128728288e-05
(10+2)(17+3) 57600 32 9 5.359529317461309e-06
(10+2)(17+3) 57600 32 10 1.903174143058628e-06
(10+2)(17+3) 57600 32 11 6.907607256190218e-07
(10+2)(17+3) 57600 32 12 2.529770962711453e-07
(10+2)(17+3) 57600 32 13 9.24056124951278e-08
(10+2)(17+3) 57600 32 14 3.32907308386865e-08
(10+2)(17+3) 57600 32 15 1.1693474522012082e-08
(10+2)(17+3) 57600 32 16 3.95382326878746e-09
(10+2)(17+3) 57600 32 17 1.2676422134205723e-09
(10+2)(17+3) 57600 32 18 3.781165380800644e-10
(10+2)(17+3) 57600 32 19 1.0227485525149405e-10
(10+2)(17+3) 57600 32 20 2.4166668666225632e-11
(10+2)(17+3) 57600 32 21 4.6980197510038124e-12
(10+2)(17+3) 57600 32 22 6.717959522006822e-13
(10+2)(17+3) 57600 32 23 5.340172748447003e-14
(10+2)(17+3) 57600 32 24 0.0
(10+2)(17+3) 57600 32 25 0.0
(10+2)(17+3) 57600 32 26 0.0
(10+2)(17+3) 57600 32 27 0.0
(10+2)(17+3) 57600 32 28 0.0
(10+2)(17+3) 57600 32 29 0.0
(10+2)(17+3) 57600 32 30 0.0
(10+2)(17+3) 57600 32 31 0.0
(10+2)(17+3) 57600 32 32 0.0
(10+2)(17+3) 57600 33 1 0.0
(10+2)(17+3) 57600 33 2 0.0
(10+2)(17+3) 57600 33 3 0.015691388763086067
(10+2)(17+3) 57600 33 4 0.003663473603211398
(10+2)(17+3) 57600 33 5 0.000887500575674216
(10+2)(17+3) 57600 33 6 0.0002430117253581221
(10+2)(17+3) 57600 33 7 7.402020371494178e-05
(10+2)(17+3) 57600 33 8 2.4437593457160567e-05
(10+2)(17+3) 57600 33 9 8.549594010087702e-06
(10+2)(17+3) 57600 33 10 3.1128133876068276e-06
(10+2)(17+3) 57600 33 11 1.1623552632622491e-06
(10+2)(17+3) 57600 33 12 4.397337234340881e-07
(10+2)(17+3) 57600 33 13 1.6673193969918287e-07
(10+2)(17+3) 57600 33 14 6.272451424926828e-08
(10+2)(17+3) 57600 33 15 2.317749880909048e-08
(10+2)(17+3) 57600 33 16 8.32240654169425e-09
(10+2)(17+3) 57600 33 17 2.868871362693426e-09
(10+2)(17+3) 57600 33 18 9.356463381848812e-10
(10+2)(17+3) 57600 33 19 2.833711043592757e-10
(10+2)(17+3) 57600 33 20 7.770251109207038e-11
